63.000000	0.300000	0.199057	0.439641	0.693490	1.211121	0.329413	1.577403	2.754797
64.000000	0.300000	0.183410	0.431250	0.693483	1.194056	0.310681	1.608075	2.768824
65.000000	0.300000	0.168969	0.423496	0.693474	1.178392	0.292975	1.637499	2.782535
66.000000	0.300000	0.155671	0.416321	0.693465	1.163996	0.276280	1.665697	2.795909
67.000000	0.300000	0.143452	0.409675	0.693455	1.150750	0.260571	1.692695	2.808932
68.000000	0.300000	0.132241	0.403512	0.693445	1.138544	0.245816	1.718526	2.821590
69.000000	0.300000	0.121969	0.397787	0.693434	1.127280	0.231976	1.743228	2.833876
70.000000	0.300000	0.112564	0.392464	0.693423	1.116870	0.219009	1.766843	2.845788
71.000000	0.300000	0.103959	0.387507	0.693411	1.107235	0.206872	1.789413	2.857325
72.000000	0.300000	0.096090	0.382885	0.693398	1.098303	0.195517	1.810982	2.868490
73.000000	0.300000	0.088894	0.378569	0.693385	1.090010	0.184901	1.831596	2.879289
74.000000	0.300000	0.082314	0.374533	0.693372	1.082298	0.174976	1.851296	2.889726
75.000000	0.300000	0.076296	0.370754	0.693357	1.075116	0.165700	1.870129	2.899811
76.000000	0.300000	0.070790	0.367210	0.693342	1.068416	0.157029	1.888137	2.909553
77.000000	0.300000	0.065750	0.363882	0.693327	1.062158	0.148923	1.905360	2.918960
78.000000	0.300000	0.061135	0.360754	0.693311	1.056303	0.141343	1.921839	2.928044
79.000000	0.300000	0.056904	0.357808	0.693294	1.050817	0.134253	1.937613	2.936815
80.000000	0.300000	0.053024	0.355032	0.693277	1.045670	0.127618	1.952718	2.945285
81.000000	0.300000	0.049463	0.352411	0.693259	1.040833	0.121405	1.967188	2.953463
82.000000	0.300000	0.046191	0.349935	0.693241	1.036283	0.115585	1.981059	2.961361
83.000000	0.300000	0.043182	0.347591	0.693222	1.031996	0.110129	1.994360	2.968990
84.000000	0.300000	0.040413	0.345372	0.693203	1.027951	0.105012	2.007122	2.976362
85.000000	0.300000	0.037861	0.343266	0.693183	1.024131	0.100209	2.019373	2.983486
86.000000	0.300000	0.035508	0.341268	0.693163	1.020517	0.095698	2.031141	2.990372
87.000000	0.300000	0.033336	0.339368	0.693141	1.017095	0.091458	2.042449	2.997030
88.000000	0.300000	0.031329	0.337560	0.693120	1.013851	0.087471	2.053323	3.003470
89.000000	0.300000	0.029472	0.335838	0.693097	1.010772	0.083717	2.063785	3.009701
90.000000	0.300000	0.027752	0.334196	0.693075	1.007846	0.080181	2.073855	3.015731
91.000000	0.300000	0.026158	0.332630	0.693052	1.005064	0.076849	2.083554	3.021569
92.000000	0.300000	0.024679	0.331133	0.693028	1.002414	0.073704	2.092899	3.027224
93.000000	0.300000	0.023306	0.329702	0.693004	0.999888	0.070736	2.101909	3.032700
94.000000	0.300000	0.022029	0.328333	0.692979	0.997477	0.067932	2.110600	3.038010
95.000000	0.300000	0.229977	0.825022	0.419511	2.986827	0.164692	0.508484	3.620299
96.000000	0.300000	0.287900	1.049833	0.307664	3.780353	0.202292	0.293060	3.600909
97.000000	0.300000	0.298104	1.123429	0.285944	4.041284	0.209056	0.254527	3.597276
98.000000	0.300000	0.299870	1.166732	0.282709	4.203878	0.209771	0.242308	3.603122
99.000000	0.300000	0.300229	1.204540	0.281415	4.351653	0.209340	0.233629	3.612710
100.000000	0.300000	0.298328	1.234121	0.271777	4.467551	0.207415	0.220220	3.620027
1.000000	0.330000	0.983178	5.689716	0.663172	14.181615	0.988831	0.116556	2.492500
2.000000	0.330000	0.992975	5.561644	0.629936	13.842789	0.999950	0.113264	2.488974
3.000000	0.330000	0.993575	5.378268	0.627941	13.384891	1.000828	0.116755	2.488699
4.000000	0.330000	0.993140	5.192616	0.629208	12.923322	1.000566	0.121174	2.488788
5.000000	0.330000	0.992547	5.010226	0.630812	12.470118	1.000145	0.125905	2.488933
6.000000	0.330000	0.991883	4.831673	0.632451	12.026516	0.999668	0.130897	2.489100
7.000000	0.330000	0.991155	4.657016	0.634092	11.592652	0.999141	0.136158	2.489288
8.000000	0.330000	0.990356	4.486259	0.635731	11.168520	0.998562	0.141706	2.489495
9.000000	0.330000	0.989478	4.319404	0.637368	10.754114	0.997926	0.147559	2.489722
10.000000	0.330000	0.988513	4.156446	0.639002	10.349422	0.997228	0.153738	2.489969
11.000000	0.330000	0.987451	3.997385	0.640635	9.954431	0.996461	0.160263	2.490236
12.000000	0.330000	0.986281	3.842214	0.642264	9.569125	0.995619	0.167160	2.490524
13.000000	0.330000	0.984992	3.690930	0.643891	9.193490	0.994694	0.174452	2.490833
14.000000	0.330000	0.983569	3.543528	0.645516	8.827511	0.993676	0.182168	2.491165
15.000000	0.330000	0.981997	3.399999	0.647137	8.471166	0.992556	0.190334	2.491520
16.000000	0.330000	0.980260	3.260337	0.648755	8.124438	0.991321	0.198984	2.491901
17.000000	0.330000	0.978337	3.124533	0.650369	7.787302	0.989960	0.208149	2.492309
18.000000	0.330000	0.976207	2.992576	0.651979	7.459740	0.988458	0.217865	2.492748
19.000000	0.330000	0.973846	2.864455	0.653584	7.141718	0.986797	0.228171	2.493220
20.000000	0.330000	0.971227	2.740159	0.655184	6.833212	0.984960	0.239104	2.493728
21.000000	0.330000	0.968319	2.619674	0.656777	6.534191	0.982926	0.250710	2.494277
22.000000	0.330000	0.965088	2.502985	0.658364	6.244619	0.980670	0.263032	2.494869
23.000000	0.330000	0.961496	2.390077	0.659943	5.964460	0.978169	0.276118	2.495510
24.000000	0.330000	0.957502	2.280932	0.661514	5.693673	0.975391	0.290019	2.496205
25.000000	0.330000	0.953057	2.175532	0.663075	5.432213	0.972305	0.304788	2.496959
26.000000	0.330000	0.948111	2.073855	0.664625	5.180030	0.968874	0.320478	2.497779
27.000000	0.330000	0.942606	1.975880	0.666164	4.937074	0.965058	0.337148	2.498671
28.000000	0.330000	0.936479	1.881581	0.667690	4.703280	0.960814	0.354856	2.499642
29.000000	0.330000	0.929662	1.790933	0.669201	4.478587	0.956092	0.373661	2.500700
30.000000	0.330000	0.922081	1.703906	0.670697	4.262923	0.950840	0.393623	2.501853
31.000000	0.330000	0.913656	1.620469	0.672177	4.056210	0.945001	0.414804	2.503109
32.000000	0.330000	0.904304	1.540586	0.673638	3.858361	0.938512	0.437261	2.504476
33.000000	0.330000	0.893936	1.464220	0.675080	3.669283	0.931307	0.461051	2.505964
34.000000	0.330000	0.882460	1.391329	0.676500	3.488871	0.923318	0.486226	2.507581
35.000000	0.330000	0.869785	1.321868	0.677898	3.317011	0.914471	0.512833	2.509336
36.000000	0.330000	0.855820	1.255787	0.679270	3.153579	0.904693	0.540912	2.511237
37.000000	0.330000	0.840477	1.193031	0.680615	2.998436	0.893911	0.570492	2.513293
38.000000	0.330000	0.823678	1.133542	0.681932	2.851435	0.882051	0.601594	2.515509
39.000000	0.330000	0.805354	1.077253	0.683217	2.712409	0.869047	0.634221	2.517893
40.000000	0.330000	0.785456	1.024096	0.684469	2.581180	0.854838	0.668364	2.520447
41.000000	0.330000	0.763953	0.973990	0.685685	2.457550	0.839372	0.703996	2.523177
42.000000	0.330000	0.740841	0.926853	0.686863	2.341308	0.822612	0.741070	2.526082
43.000000	0.330000	0.716144	0.882591	0.687999	2.232217	0.804535	0.779521	2.529163
44.000000	0.330000	0.689921	0.841102	0.689089	2.130021	0.785137	0.819269	2.532418
45.000000	0.330000	0.662262	0.802272	0.690128	2.034439	0.764433	0.860217	2.535847
46.000000	0.330000	0.633285	0.765973	0.691110	1.945152	0.742452	0.902265	2.539454
47.000000	0.330000	0.603133	0.732053	0.692022	1.861792	0.719236	0.945317	2.543247
48.000000	0.330000	0.571947	0.700327	0.692844	1.783913	0.694824	0.989315	2.547258
49.000000	0.330000	0.539836	0.670557	0.693543	1.710921	0.669232	1.034279	2.551493
50.000000	0.330000	0.507448	0.640654	0.693544	1.644020	0.640654	1.082556	2.566158
51.000000	0.330000	0.480289	0.617511	0.693542	1.592566	0.616291	1.123125	2.579009
52.000000	0.330000	0.452237	0.595323	0.693539	1.543528	0.590645	1.164981	2.592759
53.000000	0.330000	0.424374	0.574726	0.693536	1.498295	0.564664	1.206724	2.606970
54.000000	0.330000	0.397026	0.555701	0.693532	1.456783	0.538637	1.248031	2.621524
55.000000	0.330000	0.370421	0.538159	0.693527	1.418766	0.512776	1.288703	2.636333
56.000000	0.330000	0.344741	0.522000	0.693521	1.383986	0.487268	1.328585	2.651314
57.000000	0.330000	0.320133	0.507123	0.693515	1.352189	0.462274	1.367547	2.666390
58.000000	0.330000	0.296709	0.493430	0.693508	1.323128	0.437935	1.405484	2.681489
59.000000	0.330000	0.274546	0.480826	0.693501	1.296567	0.414369	1.442313	2.696542
60.000000	0.330000	0.253691	0.469221	0.693493	1.272285	0.391670	1.477969	2.711487
61.000000	0.330000	0.234164	0.458530	0.693484	1.250078	0.369908	1.512406	2.726269
62.000000	0.330000	0.215960	0.448677	0.693475	1.229753	0.349133	1.545599	2.740840
63.000000	0.330000	0.199054	0.439589	0.693466	1.211137	0.329374	1.577533	2.755159
64.000000	0.330000	0.183407	0.431198	0.693456	1.194069	0.310643	1.608208	2.769191
65.000000	0.330000	0.168965	0.423443	0.693445	1.178402	0.292939	1.637635	2.782907
66.000000	0.330000	0.155668	0.416268	0.693433	1.164004	0.276245	1.665834	2.796287
67.000000	0.330000	0.143449	0.409621	0.693421	1.150755	0.260537	1.692834	2.809314
68.000000	0.330000	0.132238	0.403457	0.693408	1.138546	0.245782	1.718667	2.821977
69.000000	0.330000	0.121965	0.397732	0.693395	1.127279	0.231943	1.743372	2.834268
70.000000	0.330000	0.112560	0.392408	0.693381	1.116866	0.218978	1.766988	2.846184
71.000000	0.330000	0.103955	0.387451	0.693367	1.107229	0.206841	1.789560	2.857727
72.000000	0.330000	0.096086	0.382828	0.693351	1.098294	0.195488	1.811132	2.868898
73.000000	0.330000	0.088890	0.378511	0.693336	1.089998	0.184872	1.831747	2.879700
74.000000	0.330000	0.082311	0.374474	0.693320	1.082284	0.174949	1.851449	2.890142
75.000000	0.330000	0.076293	0.370694	0.693303	1.075099	0.165673	1.870284	2.900231
76.000000	0.330000	0.070787	0.367150	0.693286	1.068397	0.157004	1.888293	2.909976
77.000000	0.330000	0.065747	0.363822	0.693269	1.062136	0.148899	1.905518	2.919386
78.000000	0.330000	0.061131	0.360692	0.693250	1.056278	0.141319	1.921999	2.928474
79.000000	0.330000	0.056901	0.357746	0.693231	1.050790	0.134230	1.937774	2.937249
80.000000	0.330000	0.053021	0.354969	0.693212	1.045640	0.127595	1.952880	2.945721
81.000000	0.330000	0.049459	0.352348	0.693192	1.040801	0.121383	1.967352	2.953903
82.000000	0.330000	0.046188	0.349870	0.693171	1.036248	0.115563	1.981223	2.961806
83.000000	0.330000	0.043179	0.347526	0.693150	1.031958	0.110108	1.994525	2.969438
84.000000	0.330000	0.040410	0.345306	0.693129	1.027911	0.104992	2.007289	2.976813
85.000000	0.330000	0.037858	0.343200	0.693106	1.024087	0.100190	2.019541	2.983939
86.000000	0.330000	0.035505	0.341200	0.693084	1.020471	0.095679	2.031310	2.990827
87.000000	0.330000	0.033333	0.339300	0.693061	1.017048	0.091440	2.042620	2.997488
88.000000	0.330000	0.031326	0.337492	0.693037	1.013801	0.087453	2.053494	3.003931
89.000000	0.330000	0.029469	0.335769	0.693013	1.010719	0.083700	2.063957	3.010163
90.000000	0.330000	0.027750	0.334127	0.692988	1.007791	0.080165	2.074027	3.016195
91.000000	0.330000	0.026156	0.332559	0.692962	1.005005	0.076832	2.083726	3.022035
92.000000	0.330000	0.024677	0.331062	0.692936	1.002352	0.073688	2.093073	3.027691
93.000000	0.330000	0.255185	0.851618	0.406954	3.070786	0.182711	0.477860	3.605824
94.000000	0.330000	0.317524	1.083011	0.292060	3.876085	0.224074	0.269674	3.578989
95.000000	0.330000	0.327951	1.158320	0.270995	4.138871	0.231225	0.233955	3.573167
96.000000	0.330000	0.329672	1.204378	0.268244	4.307108	0.232072	0.222724	3.576209
97.000000	0.330000	0.330194	1.246470	0.268050	4.464831	0.231952	0.215047	3.581981
98.000000	0.330000	0.330519	1.287921	0.268045	4.623694	0.231561	0.208123	3.590044
99.000000	0.330000	0.330583	1.328235	0.267113	4.782285	0.230838	0.201104	3.600480
100.000000	0.330000	0.328301	1.360240	0.256563	4.907676	0.228612	0.188616	3.607948
1.000000	0.360000	0.983173	5.689718	0.663289	14.181559	0.988832	0.116577	2.492489
2.000000	0.360000	0.992971	5.561645	0.630051	13.842747	0.999951	0.113285	2.488966
3.000000	0.360000	0.993572	5.378270	0.628055	13.384865	1.000828	0.116776	2.488693
4.000000	0.360000	0.993139	5.192618	0.629318	12.923316	1.000566	0.121195	2.488786
5.000000	0.360000	0.992546	5.010227	0.630920	12.470124	1.000145	0.125926	2.488934
6.000000	0.360000	0.991884	4.831673	0.632556	12.026542	0.999667	0.130919	2.489105
7.000000	0.360000	0.991157	4.657014	0.634195	11.592690	0.999141	0.136181	2.489297
8.000000	0.360000	0.990359	4.486257	0.635831	11.168571	0.998561	0.141729	2.489507
9.000000	0.360000	0.989482	4.319401	0.637465	10.754177	0.997925	0.147582	2.489738
10.000000	0.360000	0.988518	4.156443	0.639098	10.349495	0.997227	0.153761	2.489988
11.000000	0.360000	0.987458	3.997381	0.640727	9.954515	0.996461	0.160287	2.490259
12.000000	0.360000	0.986289	3.842212	0.642354	9.569220	0.995619	0.167183	2.490550
13.000000	0.360000	0.985001	3.690930	0.643979	9.193596	0.994693	0.174476	2.490862
14.000000	0.360000	0.983580	3.543529	0.645602	8.827626	0.993676	0.182192	2.491197
15.000000	0.360000	0.982010	3.400002	0.647221	8.471288	0.992556	0.190359	2.491554
16.000000	0.360000	0.980273	3.260341	0.648837	8.124567	0.991323	0.199009	2.491938
17.000000	0.360000	0.978352	3.124538	0.650450	7.787437	0.989962	0.208175	2.492348
18.000000	0.360000	0.976223	2.992582	0.652058	7.459878	0.988460	0.217891	2.492790
19.000000	0.360000	0.973863	2.864463	0.653662	7.141860	0.986800	0.228197	2.493263
20.000000	0.360000	0.971245	2.740168	0.655260	6.833357	0.984963	0.239131	2.493773
21.000000	0.360000	0.968338	2.619685	0.656852	6.534338	0.982930	0.250737	2.494323
22.000000	0.360000	0.965108	2.502997	0.658438	6.244769	0.980675	0.263060	2.494916
23.000000	0.360000	0.961518	2.390090	0.660015	5.964612	0.978174	0.276147	2.495559
24.000000	0.360000	0.957525	2.280946	0.661584	5.693827	0.975397	0.290048	2.496257
25.000000	0.360000	0.953081	2.175546	0.663144	5.432367	0.972311	0.304817	2.497014
26.000000	0.360000	0.948136	2.073869	0.664693	5.180183	0.968880	0.320509	2.497835
27.000000	0.360000	0.942631	1.975894	0.666230	4.937226	0.965065	0.337179	2.498730
28.000000	0.360000	0.936505	1.881596	0.667755	4.703432	0.960821	0.354887	2.499704
29.000000	0.360000	0.929689	1.790947	0.669265	4.478738	0.956100	0.373693	2.500765
30.000000	0.360000	0.922109	1.703920	0.670760	4.263072	0.950848	0.393657	2.501920
31.000000	0.360000	0.913685	1.620482	0.672238	4.056355	0.945009	0.414838	2.503179
32.000000	0.360000	0.904333	1.540598	0.673698	3.858505	0.938519	0.437297	2.504550
33.000000	0.360000	0.893965	1.464231	0.675138	3.669423	0.931315	0.461087	2.506040
34.000000	0.360000	0.882490	1.391340	0.676557	3.489008	0.923325	0.486263	2.507660
35.000000	0.360000	0.869815	1.321878	0.677953	3.317146	0.914478	0.512871	2.509418
36.000000	0.360000	0.855849	1.255796	0.679324	3.153709	0.904700	0.540951	2.511323
37.000000	0.360000	0.840507	1.193039	0.680667	2.998564	0.893917	0.570532	2.513382
38.000000	0.360000	0.823707	1.133549	0.681982	2.851558	0.882057	0.601635	2.515602
39.000000	0.360000	0.805383	1.077260	0.683266	2.712528	0.869052	0.634263	2.517989
40.000000	0.360000	0.785485	1.024101	0.684516	2.581295	0.854842	0.668407	2.520548
41.000000	0.360000	0.763981	0.973994	0.685731	2.457662	0.839375	0.704040	2.523281
42.000000	0.360000	0.740868	0.926856	0.686907	2.341415	0.822615	0.741115	2.526190
43.000000	0.360000	0.716170	0.882593	0.688041	2.232320	0.804537	0.779568	2.529274
44.000000	0.360000	0.689946	0.841103	0.689130	2.130122	0.785138	0.819317	2.532534
45.000000	0.360000	0.662286	0.802272	0.690168	2.034536	0.764433	0.860266	2.535968
46.000000	0.360000	0.633308	0.765972	0.691148	1.945245	0.742451	0.902315	2.539578
47.000000	0.360000	0.603155	0.732052	0.692058	1.861882	0.719235	0.945368	2.543375
48.000000	0.360000	0.571968	0.700325	0.692879	1.784000	0.694822	0.989367	2.547390
49.000000	0.360000	0.539856	0.670555	0.693576	1.711006	0.669230	1.034331	2.551627
50.000000	0.360000	0.507467	0.640652	0.693575	1.644102	0.640652	1.082608	2.566296
51.000000	0.360000	0.480303	0.617505	0.693572	1.592640	0.616285	1.123183	2.579153
52.000000	0.360000	0.452251	0.595316	0.693567	1.543599	0.590638	1.165041	2.592908
53.000000	0.360000	0.424386	0.574718	0.693562	1.498362	0.564656	1.206786	2.607124
54.000000	0.360000	0.397037	0.555692	0.693556	1.456849	0.538628	1.248095	2.621684
55.000000	0.360000	0.370430	0.538149	0.693550	1.418828	0.512767	1.288769	2.636496
56.000000	0.360000	0.344749	0.521990	0.693543	1.384046	0.487258	1.328652	2.651481
57.000000	0.360000	0.320141	0.507112	0.693535	1.352246	0.462264	1.367616	2.666562
58.000000	0.360000	0.296715	0.493418	0.693527	1.323183	0.437925	1.405555	2.681665
59.000000	0.360000	0.274551	0.480813	0.693518	1.296619	0.414358	1.442385	2.696722
60.000000	0.360000	0.253696	0.469207	0.693508	1.272336	0.391659	1.478042	2.711671
61.000000	0.360000	0.234168	0.458517	0.693498	1.250126	0.369897	1.512481	2.726458
62.000000	0.360000	0.215963	0.448663	0.693487	1.229799	0.349121	1.545676	2.741032
63.000000	0.360000	0.199057	0.439573	0.693476	1.211181	0.329362	1.577611	2.755355
64.000000	0.360000	0.183409	0.431181	0.693464	1.194110	0.310632	1.608287	2.769391
65.000000	0.360000	0.168967	0.423426	0.693451	1.178441	0.292927	1.637716	2.783112
66.000000	0.360000	0.155669	0.416250	0.693438	1.164041	0.276233	1.665917	2.796496
67.000000	0.360000	0.143449	0.409603	0.693424	1.150790	0.260525	1.692918	2.809527
68.000000	0.360000	0.132238	0.403438	0.693410	1.138579	0.245771	1.718753	2.822193
69.000000	0.360000	0.121965	0.397712	0.693395	1.127310	0.231932	1.743460	2.834489
70.000000	0.360000	0.112560	0.392387	0.693379	1.116895	0.218966	1.767077	2.846409
71.000000	0.360000	0.103955	0.387429	0.693363	1.107255	0.206830	1.789651	2.857954
72.000000	0.360000	0.096085	0.382805	0.693346	1.098318	0.195477	1.811223	2.869127
73.000000	0.360000	0.088890	0.378488	0.693329	1.090020	0.184861	1.831839	2.879933
74.000000	0.360000	0.082310	0.374450	0.693311	1.082303	0.174938	1.851543	2.890378
